Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
18-06-2025,PYPL,74.16,75.54,76.49,73.82,8654249,80935714286,19.63,0,3.85,82.1,59.97,Financials
18-06-2025,QCOM,206.63,202.78,207.05,202.17,22127105,2.12E+11,17.59,1.68,11.53,237.56,176.6,Technology
18-06-2025,REGN,1123.59,1124.3,1134.96,1113.09,14179208,1.18E+11,19.21,0,58.53,1265.89,848.05,Healthcare
18-06-2025,RTX,120.68,120.24,121.87,119,8947656,1.59E+11,15.51,2.47,7.75,143.41,93.9,Industrials
18-06-2025,SCHW,81,82.71,83.28,79.9,2513234,1.40E+11,19.62,1.18,4.22,109.55,61.77,Financials
18-06-2025,SO,85.86,86.34,87.25,85.57,13981434,89387294118,18.74,3.5,4.61,99.72,61.21,Utilities
18-06-2025,SPGI,455.71,467.02,470.09,453.64,11921969,1.47E+11,41.09,0.83,11.37,504.44,359.68,Financials
18-06-2025,SYK,377.41,378.38,382.07,376.34,8919731,1.38E+11,28.34,0.9,13.35,441.41,332.62,Healthcare
18-06-2025,T,21.46,21.86,22.02,21.38,14363801,1.41E+11,6.96,6.9,3.14,24.05,17.65,Communication Services
18-06-2025,TJX,123.32,121.06,124.94,119.56,14803445,1.36E+11,26.65,1.17,4.54,160.05,90.4,Consumer Discretionary
18-06-2025,TMO,566.83,560.2,570.71,553.37,14115212,2.12E+11,25.09,0.28,22.33,651.7,372.39,Healthcare
18-06-2025,TSLA,260.87,266.21,269.68,258.18,12631171,8.70E+11,57.46,0,4.63,335.96,220.51,Consumer Discretionary
18-06-2025,TXN,214.92,215.87,216.78,211.77,8885913,1.95E+11,25.25,2.34,8.55,285.4,192.64,Technology
18-06-2025,UBER,71.64,69.33,72.47,68.47,13474523,1.34E+11,25.83,0,2.68,76.83,60.11,Technology
18-06-2025,UNH,586.29,591.3,599.99,584.39,27601131,5.42E+11,21.03,1.25,28.12,679,519.41,Healthcare
18-06-2025,UNP,260.55,255.84,264.43,252.23,11543264,1.56E+11,22.58,2.08,11.33,279.32,230.98,Industrials
18-06-2025,UPS,145.14,144.66,145.73,142.76,12000883,1.17E+11,15.46,3.48,9.36,163.72,113.86,Industrials
18-06-2025,V,291.06,289.06,294.02,287.01,32116881,5.78E+11,30.18,0.74,9.58,372.78,239.08,Financials
18-06-2025,VRTX,483.37,479.02,485.9,477.44,9255259,1.25E+11,30.81,0,15.55,643.27,338.73,Healthcare
18-06-2025,VZ,46.2,46.38,46.77,45.83,4000685,1.80E+11,7.9,6.15,5.87,53.83,34.95,Communication Services
18-06-2025,WMT,72.88,74.42,74.66,72.63,22330448,5.83E+11,24.93,1.14,2.99,83.23,61.94,Consumer Staples
18-06-2025,XOM,123.96,126.62,128.12,123.13,23242101,4.96E+11,15.64,3.18,8.1,162.57,112.34,Energy
18-06-2025,ZTS,148.55,146.29,150.28,145.91,5925579,66318133333,28.26,0.76,5.18,170.91,109.74,Healthcare
19-06-2025,AAPL,199.36,195.78,201.8,193.75,44235706,3.06E+12,30.53,0.47,6.41,219.27,139.92,Technology
19-06-2025,ABBV,184.9,180.62,185.95,178.82,15807468,3.07E+11,16.72,3.48,10.8,195.65,143.43,Healthcare
19-06-2025,ABT,120.54,118.82,121.06,118.35,13281674,1.98E+11,18.89,1.78,6.29,135.56,103.6,Healthcare
19-06-2025,ADBE,612.54,612.3,615.69,605.94,22211223,2.65E+11,51.64,0,11.86,820.33,491.44,Technology
19-06-2025,ADP,245.96,251.47,253.81,243.58,4977804,1.04E+11,25.58,1.9,9.83,308.36,199.1,Financials
19-06-2025,AMD,170.72,175.47,176.92,169.4,32509127,2.66E+11,44.35,0,3.96,197.02,115.64,Technology
19-06-2025,AMGN,309.91,303.42,313.8,299.75,4430952,1.54E+11,12.94,2.97,23.45,400.03,257.14,Healthcare
19-06-2025,AMT,201.21,203.92,204.96,198.77,9723418,94499512195,28.22,2.56,7.23,253.1,143.62,Real Estate
19-06-2025,AMZN,183.5,179.79,185.44,179.22,30858093,1.85E+12,30.07,0,5.98,228.76,152.17,Consumer Discretionary
19-06-2025,AVGO,1666.09,1646.82,1687.29,1632.73,29513001,7.56E+11,28.03,1.79,58.75,1963.39,1424.69,Technology
19-06-2025,BAC,44.29,45.08,45.56,43.84,27601627,3.35E+11,14.82,1.93,3.04,52.09,31.11,Financials
19-06-2025,BKNG,3834.97,3824.29,3856.62,3791.64,14366210,1.38E+11,20.61,0,185.56,4272.2,3283.56,Consumer Discretionary
19-06-2025,BLK,856.82,845.42,866.48,840.92,6539803,1.30E+11,25.24,2.11,33.5,1051.18,721.14,Financials
19-06-2025,BMY,56.86,57.28,58.06,56.16,8060199,1.09E+11,9.49,4.15,6.04,68.01,42.43,Healthcare
19-06-2025,BRK.B,438.52,448.4,454.05,436.42,30702328,9.28E+11,17.65,0,25.41,573.81,294.68,Financials
19-06-2025,C,65.7,66.62,66.79,65.3,4702961,1.28E+11,12.46,3.52,5.35,84.08,50.26,Financials
19-06-2025,CAT,380.53,375.73,383.26,372.6,4759406,1.95E+11,16.42,2.19,22.88,436.14,309.76,Industrials
19-06-2025,CB,253.15,249.14,255.56,246.2,13049330,96605306122,13.92,1.83,17.9,323.34,197.71,Financials
19-06-2025,COST,872.26,862.68,877.09,852.33,15031284,3.75E+11,47.37,0.51,18.21,936.37,579.08,Consumer Staples
19-06-2025,CRM,267.03,257.77,271,254.78,19003524,2.44E+11,40.35,0,6.39,314.52,176.86,Technology
19-06-2025,CVX,159.13,161.28,162.86,157.94,12584272,2.88E+11,16.54,2.78,9.75,212.98,136.39,Energy
19-06-2025,DIS,108.57,108.66,109.38,108.27,3336520,1.88E+11,33.72,0,3.22,130.57,75.63,Communication Services
19-06-2025,DUK,108.47,109.97,111.3,107.34,12353970,81977636364,19.09,3.51,5.76,138.64,95.41,Utilities
19-06-2025,ELV,542.34,530.81,544.6,528.15,11045537,1.20E+11,16.63,1.04,31.92,699.13,414.91,Healthcare
19-06-2025,GE,176.87,173.35,179.45,172,10420945,1.83E+11,25.99,0.42,6.67,194.8,147.73,Industrials
19-06-2025,GILD,78.01,78.97,79.31,77.75,8177695,93776875000,19.85,3.91,3.98,105.76,66.49,Healthcare
19-06-2025,GOOGL,174.82,175.93,177.91,172.64,44191691,2.09E+12,22.79,0,7.72,195.29,140.51,Communication Services
19-06-2025,GS,454.29,457.78,460.88,447.6,5882738,1.54E+11,15.82,1.92,28.94,585.89,362.47,Financials
19-06-2025,HD,357.09,365.43,368.34,352.71,16924375,3.80E+11,25.26,2.11,14.47,454.88,326.39,Consumer Discretionary
19-06-2025,HON,218.33,214.48,220.77,212.77,4689528,1.45E+11,22.71,2.04,9.44,251.25,147.61,Industrials
19-06-2025,IBM,186.39,184.97,189.04,182.91,11412000,1.66E+11,22.11,3.58,8.37,216.75,123.99,Technology
19-06-2025,INTC,33.24,32.86,33.33,32.66,9583320,1.27E+11,20.69,1.59,1.59,37.41,23.57,Technology
19-06-2025,INTU,628.66,619.18,631.29,610.4,14482115,1.67E+11,62.33,0.63,9.93,791.74,477.75,Technology
19-06-2025,ISRG,448.29,453.64,455.94,443.98,6180793,1.53E+11,56.39,0,8.04,522.97,312.2,Healthcare
19-06-2025,JNJ,163.27,166.29,168.63,160.85,20653178,4.19E+11,14.87,2.73,11.18,206.06,124.7,Healthcare
19-06-2025,JPM,207.93,212.05,215.15,205.31,33065747,5.93E+11,14.84,2.38,14.29,246.53,183.09,Financials
19-06-2025,KO,64.15,65.35,66.01,63.35,27715169,2.85E+11,26.76,3.11,2.44,86.08,44.59,Consumer Staples
19-06-2025,LLY,922.99,920.03,925.04,913.38,24272126,8.23E+11,41.43,1.12,22.21,1222.77,755.64,Healthcare
19-06-2025,LMT,479.88,468.41,482.59,463.1,12103343,1.12E+11,16.12,2.65,29.06,507.93,383.6,Industrials
19-06-2025,LOW,243.07,245.35,248.44,242.3,10438056,1.55E+11,21.44,1.64,11.44,284.73,204.5,Consumer Discretionary
19-06-2025,MA,482.8,489.59,491.26,480.7,33232811,4.59E+11,36.76,0.53,13.32,570.87,402.38,Financials
19-06-2025,MDLZ,73.85,74.86,75.45,72.76,4179270,96104054054,20.21,2.13,3.7,90.31,48.81,Consumer Staples
19-06-2025,MDT,92.79,93.16,94.16,92.16,6472752,1.19E+11,18.34,3.4,5.08,114.93,68.18,Healthcare
19-06-2025,META,520.14,531.19,538.43,516.01,80054411,1.47E+12,19.84,0.37,26.77,682.95,398.46,Communication Services
19-06-2025,MMC,214.02,210.7,215.17,209.85,7254062,1.03E+11,21.86,1.95,9.64,260.22,190.26,Financials
19-06-2025,MRK,127.08,124.68,128.56,123.89,8276896,3.07E+11,17.98,2.78,6.93,160.85,104.94,Healthcare
19-06-2025,MS,101.63,100.12,103.12,98.77,8298757,1.65E+11,10.84,2.9,9.24,129.25,75.36,Financials
19-06-2025,MSFT,443.35,435,446.55,433.99,69845765,3.10E+12,36.05,0.72,12.07,580.8,391.1,Technology
19-06-2025,NEE,77.58,77.03,77.83,75.98,10704461,1.59E+11,21.6,2.61,3.57,85.05,56.68,Utilities
19-06-2025,NFLX,686.42,685.11,692.04,677.96,31172242,2.84E+11,44.41,0,15.43,762.35,573.59,Communication Services
19-06-2025,NKE,92.84,94.24,94.65,92.64,10186286,1.41E+11,28.83,1.05,3.27,109.98,70.51,Consumer Discretionary
19-06-2025,NOW,868.35,847.08,876.35,844.48,8409678,1.74E+11,92.55,0,9.15,956.97,614.18,Technology
19-06-2025,NVDA,485.96,496.41,499.7,478.72,35894126,2.78E+12,50.61,0,9.81,579.34,392.13,Technology
19-06-2025,ORCL,142.88,140.69,143.52,139.89,30806995,4.01E+11,20.61,1.1,6.83,184.06,103.31,Technology
19-06-2025,PEP,186.03,188.51,190.75,185.01,21254011,2.46E+11,23.86,2.78,7.9,233.93,163.03,Consumer Staples
19-06-2025,PFE,28.54,27.94,28.8,27.64,9806375,1.49E+11,12.48,6.14,2.24,34.92,22.94,Healthcare
19-06-2025,PG,173.18,172.5,175.65,171.13,26658365,3.90E+11,28.5,2.19,6.05,226.81,151.68,Consumer Staples
19-06-2025,PLD,129.43,131.2,132.21,129.05,5956085,1.26E+11,34.47,2.71,3.81,175.07,88.3,Real Estate
19-06-2025,PM,114.26,116.41,117.71,113.51,6337149,1.75E+11,16.77,5.28,6.94,142.15,92.15,Consumer Staples
19-06-2025,PYPL,71.82,72.65,73.74,71.05,12335486,77839285714,16.04,0,4.53,85.19,61.79,Financials
19-06-2025,QCOM,216.03,212.99,216.75,212.21,14180108,2.23E+11,20.15,1.72,10.57,266.58,169.58,Technology
19-06-2025,REGN,1081.24,1105.19,1115.6,1077.97,10933314,1.16E+11,19.97,0,55.34,1385.37,766.37,Healthcare
19-06-2025,RTX,110.44,111.29,111.72,109.13,12784814,1.47E+11,16.1,2.23,6.91,136.9,90.71,Industrials
19-06-2025,SCHW,82.95,83.36,84.2,82.76,9743770,1.41E+11,20.01,1.27,4.17,102.25,70.87,Financials
19-06-2025,SO,85.35,85.88,87.12,84.22,11184417,88911058824,16.94,3.81,5.07,109.5,64.73,Utilities
19-06-2025,SPGI,449.55,449.91,455.45,448.44,5031888,1.42E+11,38.27,0.86,11.76,520.6,365.86,Financials
19-06-2025,SYK,367.8,372.25,374.75,363.92,6737976,1.36E+11,33.46,0.95,11.13,478.28,265.16,Healthcare
19-06-2025,T,20.56,20.12,20.86,19.85,6145303,1.29E+11,9.05,7.57,2.22,25.21,16.79,Communication Services
19-06-2025,TJX,117.47,119.43,121.2,116.18,8603386,1.34E+11,25.44,1.26,4.69,136.49,82.3,Consumer Discretionary
19-06-2025,TMO,560.99,572.8,579.1,557.72,28065410,2.17E+11,32.2,0.32,17.79,738.35,435.44,Healthcare
19-06-2025,TSLA,273.76,279.26,281.94,271.02,32997450,9.13E+11,54.02,0,5.17,363.54,193.87,Consumer Discretionary
19-06-2025,TXN,196.99,196.66,197.84,195.71,8479470,1.77E+11,27.34,2.22,7.19,219.59,134.33,Technology
19-06-2025,UBER,70.6,71.26,71.51,69.69,8913132,1.38E+11,31.26,0,2.28,95.23,61.97,Technology
19-06-2025,UNH,589.91,600.96,604.43,585.08,20624283,5.51E+11,24.42,1.23,24.61,666.45,426.04,Healthcare
19-06-2025,UNP,245.73,240.83,247.12,239.38,2099089,1.46E+11,23.72,2.19,10.15,324.61,162.18,Industrials
19-06-2025,UPS,160.11,161.44,161.83,157.83,5856902,1.30E+11,17.03,3.31,9.48,201.99,107.08,Industrials
19-06-2025,V,275.42,273.03,278.53,269.81,33599948,5.46E+11,33.57,0.66,8.13,353.7,209.7,Financials
19-06-2025,VRTX,492.7,491.55,499.05,487.66,7406170,1.28E+11,28.51,0,17.24,628.78,413.6,Healthcare
19-06-2025,VZ,47.49,48.29,48.99,47.3,6290261,1.88E+11,8.03,5.92,6.01,65.04,34.23,Communication Services
19-06-2025,WMT,68.29,68.8,69.36,67.59,34269355,5.39E+11,32.04,1.09,2.15,88.2,60.82,Consumer Staples
19-06-2025,XOM,125.56,122.49,125.92,121.1,10709768,4.80E+11,12.54,3.39,9.77,163.19,85.32,Energy
19-06-2025,ZTS,148.01,146.18,149.32,145.12,2749266,66268266667,22.13,0.77,6.61,178.93,116.47,Healthcare
20-06-2025,AAPL,196.85,194.79,197.57,193.4,89963019,3.04E+12,29.97,0.48,6.5,245.43,134.79,Technology
20-06-2025,ABBV,179.93,182.97,185.28,178.21,24116418,3.11E+11,14.45,3.13,12.66,214.77,140.02,Healthcare
20-06-2025,ABT,122.64,123.38,124.63,122.35,10104607,2.06E+11,21.23,1.82,5.81,154.87,82.72,Healthcare
20-06-2025,ADBE,587.94,595.12,603.45,586.16,29063542,2.58E+11,41.87,0,14.21,673.61,427.02,Technology
20-06-2025,ADP,258.02,260.63,263.41,254.35,9900588,1.07E+11,32.03,2.06,8.14,290.32,197.81,Financials
20-06-2025,AMD,169.44,166.07,170.53,165.21,23725324,2.52E+11,46.7,0,3.56,217.2,140.37,Technology
20-06-2025,AMGN,304.03,308.69,312.04,300.35,6546348,1.57E+11,12.7,3.15,24.31,336.4,272.75,Healthcare
20-06-2025,AMT,203.5,201.08,204.5,199.56,2781260,93183414634,31.16,2.18,6.45,248.59,182.08,Real Estate
20-06-2025,AMZN,170.21,166.88,172.32,164.75,87337382,1.72E+12,32.02,0,5.21,215.05,132.93,Consumer Discretionary
20-06-2025,AVGO,1654.76,1673.33,1691.29,1636.93,30022626,7.68E+11,27.44,1.77,60.98,2033.01,1403.75,Technology
20-06-2025,BAC,43.28,42.34,43.37,41.92,33660417,3.15E+11,15.15,2.04,2.79,48.02,32.96,Financials
20-06-2025,BKNG,3848.17,3856.57,3870.51,3810.02,2578957,1.39E+11,19.54,0,197.37,5069.75,3008.09,Consumer Discretionary
20-06-2025,BLK,868.89,856.91,877.31,850.43,12094792,1.32E+11,21.47,2.35,39.91,930.25,573.25,Financials
20-06-2025,BMY,55.53,54.38,56.22,54,5436644,1.04E+11,11.51,4.49,4.72,65.41,46.32,Healthcare
20-06-2025,BRK.B,447.07,437.51,452.69,433.89,21364056,9.05E+11,17.89,0,24.46,482.52,349.99,Financials
20-06-2025,C,66.72,65.7,67.69,65.54,8229277,1.26E+11,10.01,3.44,6.56,81.94,59.48,Financials
20-06-2025,CAT,383.95,386.73,390,378.49,8197580,2.01E+11,16.99,2.2,22.76,476.41,319.04,Industrials
20-06-2025,CB,241.2,245.28,247.27,239.05,2049961,95108571429,12.89,2.01,19.03,269.35,182.3,Financials
20-06-2025,COST,874.42,860.9,883.21,857.49,17743760,3.74E+11,48.15,0.48,17.88,976.56,685.23,Consumer Staples
20-06-2025,CRM,280.32,284.86,288.92,276.32,16538686,2.69E+11,42.72,0,6.67,369.31,231.02,Technology
20-06-2025,CVX,162.58,164.72,167,160.32,26319244,2.94E+11,14.86,3.02,11.08,206.27,137.18,Energy
20-06-2025,DIS,115.12,117.81,118.25,113.66,4300064,2.03E+11,31.86,0,3.7,142.03,90.47,Communication Services
20-06-2025,DUK,114.25,115.05,116.13,113.29,14487151,85764545455,18.16,3.66,6.34,152.76,98.18,Utilities
20-06-2025,ELV,551.46,560.2,562.07,548.8,2181232,1.26E+11,15.49,1.16,36.17,636.02,420.41,Healthcare
20-06-2025,GE,182.73,184.44,187.12,181.21,7525095,1.95E+11,24.21,0.41,7.62,227.52,152.29,Industrials
20-06-2025,GILD,75.55,75.22,76.02,74.96,10415609,89323750000,16.1,3.89,4.67,84.49,57.01,Healthcare
20-06-2025,GOOGL,182.45,178.12,183.43,177.37,45117826,2.12E+12,24.7,0,7.21,234.66,150.77,Communication Services
20-06-2025,GS,472.73,473.6,475.99,471.1,6798236,1.60E+11,13.2,2.25,35.88,543.79,309.02,Financials
20-06-2025,HD,369.89,372.45,377.96,366.27,12139518,3.88E+11,22.76,2.11,16.36,406.27,254.42,Consumer Discretionary
20-06-2025,HON,224.71,219.95,225.46,218.26,10275757,1.48E+11,24.92,1.83,8.83,270.74,186.62,Industrials
20-06-2025,IBM,192.27,194.98,196.68,189.83,5973163,1.75E+11,21.15,3.67,9.22,257.53,161.16,Technology
20-06-2025,INTC,36.1,36.64,36.79,36,11051602,1.41E+11,17.53,1.37,2.09,39.91,28.31,Technology
20-06-2025,INTU,648.92,644,652.52,642.03,6611994,1.73E+11,65.36,0.58,9.85,769.93,443.67,Technology
20-06-2025,ISRG,468.72,471.11,474.41,462.72,4703388,1.59E+11,48.17,0,9.78,564.94,367.73,Healthcare
20-06-2025,JNJ,165.26,163.98,166.1,163.27,21465956,4.14E+11,14.92,2.72,10.99,207.06,111.5,Healthcare
20-06-2025,JPM,213.38,209.52,214.88,207.48,28304067,5.86E+11,14.88,2.21,14.08,235.68,189.22,Financials
20-06-2025,KO,63.43,64.01,64.26,62.63,14427088,2.79E+11,25.82,3.05,2.48,81.84,47,Consumer Staples
20-06-2025,LLY,971.59,985.15,991.77,962.02,9988216,8.81E+11,46.07,1.13,21.38,1175.69,654.19,Healthcare
20-06-2025,LMT,487.45,483.03,491.7,480.43,7558675,1.16E+11,14.55,2.47,33.2,590.79,337.12,Industrials
20-06-2025,LOW,241.25,239.65,242.05,237.64,6821730,1.52E+11,19.99,1.92,11.99,276.01,173.81,Consumer Discretionary
20-06-2025,MA,469.93,471.43,475.13,465.71,19220161,4.42E+11,32.07,0.55,14.7,517.26,429.85,Financials
20-06-2025,MDLZ,75.29,74.73,76.04,74.44,4852484,95937162162,17.07,2.36,4.38,98.51,54.25,Consumer Staples
20-06-2025,MDT,85.05,86.87,87.83,84.09,5878993,1.11E+11,15.34,3.06,5.66,116.39,71.46,Healthcare
20-06-2025,META,520.28,523.51,525.13,516.9,49036935,1.45E+12,21.5,0.4,24.35,638.71,400.84,Communication Services
20-06-2025,MMC,216.73,215.77,217.64,213.23,8863425,1.05E+11,24.33,1.94,8.87,277.22,197.12,Financials
20-06-2025,MRK,127.97,129.91,131.79,127.53,15561604,3.20E+11,16.39,2.92,7.93,157.93,90.7,Healthcare
20-06-2025,MS,101.07,98.84,102.45,98.01,8785165,1.63E+11,10.86,3.51,9.1,127.98,75.7,Financials
20-06-2025,MSFT,439.87,431.23,445.02,425.99,41666520,3.07E+12,35.07,0.64,12.3,515.07,393.49,Technology
20-06-2025,NEE,78.27,78.68,79.61,77.77,7975824,1.62E+11,24.68,2.68,3.19,85.42,54.56,Utilities
20-06-2025,NFLX,655.32,659.81,662.75,648.47,10863081,2.74E+11,46.46,0,14.2,727.96,583.41,Communication Services
20-06-2025,NKE,88.71,88.54,89.81,87.66,9300023,1.33E+11,24.33,0.95,3.64,117.79,63.31,Consumer Discretionary
20-06-2025,NOW,860.36,859.62,862.38,849.56,5113300,1.77E+11,75.47,0,11.39,1042.89,667.26,Technology
20-06-2025,NVDA,481.14,490.42,494.18,475.12,37934889,2.75E+12,50.36,0,9.74,530.58,354.41,Technology
20-06-2025,ORCL,141.53,139.45,142.03,138.53,14144161,3.97E+11,24.69,1.1,5.65,154.07,112.6,Technology
20-06-2025,PEP,187.95,186.04,188.34,184.6,30977112,2.43E+11,27.54,2.89,6.76,229.25,167.52,Consumer Staples
20-06-2025,PFE,30.58,30.09,30.89,29.92,6591510,1.60E+11,13.6,5.42,2.21,35.76,24.82,Healthcare
20-06-2025,PG,178.35,174.66,178.94,174.03,32159992,3.95E+11,21.83,2.34,8,214.4,116.09,Consumer Staples
20-06-2025,PLD,133.13,135.34,136.75,132.46,3383530,1.30E+11,33.73,3.19,4.01,166.86,115.96,Real Estate
20-06-2025,PM,112.09,111.56,112.59,111.06,8147159,1.67E+11,17.94,4.67,6.22,126.66,96.76,Consumer Staples
20-06-2025,PYPL,70.17,71.04,71.5,69.67,10807102,76114285714,17.38,0,4.09,89.82,60.49,Financials
20-06-2025,QCOM,212.4,209.77,213.31,208.84,15147612,2.20E+11,17.56,1.64,11.95,229.09,186.48,Technology
20-06-2025,REGN,1081.8,1090.4,1100.57,1071.13,9303128,1.14E+11,17.44,0,62.52,1469.26,1003.14,Healthcare
20-06-2025,RTX,110.52,109.55,111.3,109.01,3899983,1.45E+11,16.88,2.49,6.49,123.68,96.54,Industrials
20-06-2025,SCHW,79.9,81.48,82.14,79.45,6663595,1.37E+11,18.94,1.31,4.3,103.91,69.02,Financials
20-06-2025,SO,83.77,83.14,84.92,82.21,4722077,86074352941,18.29,3.18,4.55,90.4,69.13,Utilities
20-06-2025,SPGI,463.12,465.73,468.83,456.32,3059684,1.47E+11,36.77,0.81,12.67,517.4,371.89,Financials
20-06-2025,SYK,363.16,354.15,365.71,352.07,2391420,1.29E+11,36.35,0.82,9.74,432.3,257.03,Healthcare
20-06-2025,T,22.69,22.19,22.93,21.95,2389901,1.43E+11,7.64,6.9,2.9,24.17,19.95,Communication Services
20-06-2025,TJX,116.19,114.62,117.48,113.2,13735926,1.29E+11,24.88,1.26,4.61,129.14,77.7,Consumer Discretionary
20-06-2025,TMO,578.22,573.13,585.87,570.86,10588356,2.17E+11,25.43,0.32,22.54,767.59,505.7,Healthcare
20-06-2025,TSLA,272.24,266.39,276.24,263.31,18723878,8.71E+11,52.45,0,5.08,323.24,206.71,Consumer Discretionary
20-06-2025,TXN,196.29,202.54,204.37,195.28,9926326,1.83E+11,27.49,2.2,7.37,256.22,166.86,Technology
20-06-2025,UBER,76.89,74.58,77.2,73.86,8492749,1.44E+11,31.21,0,2.39,89.94,49.7,Technology
20-06-2025,UNH,611.07,606.72,616.66,604.11,16410024,5.56E+11,23.49,1.32,25.83,676.51,502.91,Healthcare
20-06-2025,UNP,251.26,248.01,252.46,244.56,13603560,1.51E+11,19.21,2.17,12.91,281.6,204.87,Industrials
20-06-2025,UPS,155.72,157.18,157.77,155.34,5205969,1.27E+11,16.71,3.34,9.41,191.08,134.61,Industrials
20-06-2025,V,293.38,289.65,296.21,288.24,8009329,5.79E+11,28.11,0.72,10.3,318.51,235.67,Financials
20-06-2025,VRTX,460.78,471.1,477.19,454.03,10901026,1.23E+11,27.99,0,16.83,599.14,331.06,Healthcare
20-06-2025,VZ,42.93,43.32,43.54,42.53,7660207,1.68E+11,8.51,5.66,5.09,55.94,35.79,Communication Services
20-06-2025,WMT,72.98,72.08,73.32,71.82,12744178,5.65E+11,25.81,1.2,2.79,95.42,52.37,Consumer Staples
20-06-2025,XOM,116.38,117.12,118.61,115.16,32384929,4.59E+11,15.09,3.02,7.76,156.54,101.08,Energy
20-06-2025,ZTS,152.95,151.26,153.65,150.33,12828220,68571200000,29.42,0.71,5.14,192.54,139.02,Healthcare
21-06-2025,AAPL,192.89,198.86,199.64,192.46,73748396,3.10E+12,29.02,0.49,6.85,231.86,139.98,Technology
21-06-2025,ABBV,176.28,175.52,178.3,174.98,11606953,2.98E+11,14.48,3.1,12.12,211.32,142.64,Healthcare
21-06-2025,ABT,121.6,124.12,125.94,120.5,11791155,2.07E+11,23.26,1.87,5.34,157.56,101.49,Healthcare
21-06-2025,ADBE,609.73,600.44,617.58,595.01,27949035,2.60E+11,50.65,0,11.85,780.81,417.21,Technology
21-06-2025,ADP,261.16,255.86,263.68,254.12,5956945,1.05E+11,31.22,2.09,8.2,290.34,188.94,Financials
21-06-2025,AMD,171.98,168.38,174.06,166.96,26546492,2.55E+11,41.99,0,4.01,222.77,140.13,Technology
21-06-2025,AMGN,310.92,318.38,320.36,310.08,13908206,1.62E+11,16.08,3.03,19.8,387.42,277.96,Healthcare
21-06-2025,AMT,195.74,196.12,197.65,195.32,9371012,90884878049,25.47,2.25,7.7,259.61,139.45,Real Estate
21-06-2025,AMZN,172.9,176,177.93,170.87,69972953,1.81E+12,34.26,0,5.14,220.08,146.77,Consumer Discretionary
21-06-2025,AVGO,1655.78,1693.98,1703.29,1649.22,9160635,7.77E+11,33.32,1.62,50.84,1986.05,1470.31,Technology
21-06-2025,BAC,43.31,42.82,43.88,42.7,10765100,3.19E+11,14.29,2.07,3,57.03,33.5,Financials
21-06-2025,BKNG,3827.32,3773.94,3874.28,3742.89,14539522,1.36E+11,23.72,0,159.1,4289.34,2473.64,Consumer Discretionary
21-06-2025,BLK,859.88,847.66,863.64,843.92,7894084,1.31E+11,24.76,2.5,34.24,1128.15,622.88,Financials
21-06-2025,BMY,55.83,55.49,56.21,55.32,8233376,1.06E+11,10.72,4.84,5.18,65.62,40.41,Healthcare
21-06-2025,BRK.B,449.29,457.6,460.29,446.45,28736648,9.47E+11,17.72,0,25.82,518.78,327.95,Financials
21-06-2025,C,67.68,67.97,68.52,67.24,11542383,1.31E+11,12.31,3.63,5.52,85.83,58.36,Financials
21-06-2025,CAT,384.07,387.26,391,380.22,8213219,2.01E+11,15.82,2.22,24.48,429.69,277.34,Industrials
21-06-2025,CB,238.65,242.16,243.93,235.93,13287530,93898775510,13.26,1.75,18.26,317.37,216.46,Financials
21-06-2025,COST,872.73,871.03,880.22,861.2,15925597,3.78E+11,46.98,0.53,18.54,1134.68,591.57,Consumer Staples
21-06-2025,CRM,282.24,289.89,293.3,281.6,21259145,2.74E+11,41.32,0,7.02,339.15,246.58,Technology
21-06-2025,CVX,157.32,152.39,157.81,151.34,14134328,2.72E+11,16.23,2.71,9.39,170.87,120.88,Energy
21-06-2025,DIS,109.06,108.86,110.43,108.52,8118031,1.88E+11,33.21,0,3.28,141.7,98.8,Communication Services
21-06-2025,DUK,105.9,106.71,107.45,105.56,9305848,79547454545,19.22,3.75,5.55,135.57,80.03,Utilities
21-06-2025,ELV,566.6,554.08,571.24,546.18,4737580,1.25E+11,15.4,1.06,35.98,601.68,418.8,Healthcare
21-06-2025,GE,181.38,184.73,187.43,179.32,14274871,1.95E+11,24.28,0.42,7.61,222.83,141.7,Industrials
21-06-2025,GILD,82.74,82.77,83.98,81.99,9945418,98289375000,17.42,3.89,4.75,108.16,72.4,Healthcare
21-06-2025,GOOGL,175.43,173,177.78,172.38,81422634,2.06E+12,23.31,0,7.42,214.15,114.56,Communication Services
21-06-2025,GS,453.77,453.18,456.23,446.77,13879952,1.53E+11,12.7,2.17,35.68,535.43,384.96,Financials
21-06-2025,HD,379.78,385.73,387.55,374.94,18359786,4.02E+11,22.12,2.51,17.44,492.64,332.19,Consumer Discretionary
21-06-2025,HON,220.46,221.29,222.54,220,10277551,1.49E+11,29.75,1.86,7.44,246.02,147.37,Industrials
